id,comment,rating
54787,Gostei muito. Legal fico bom no meu LG 20,5
53212,Horrível,1
70868,Roda certinho. ..muito pratico,5
67703,E massa. Quem quer buceta gratis deixa o zap gosa 24 hora  so para pessoa de salvador,4
71563,Moto g. Ocorreu um erro na obtenção dos parâmetros;,1
54709,Bom,4
51891,Não funciona. Não  consigo fazer o download,1
58705,Muito bom ??????. Amo o instagram ??,5
56733,Amooooo. Muitoooo,5
52272,MUITO BOM. Podem baixar vcs nao vao se arrepender,5
72340,Raiva. Está fora do ar esta m;,1
54103,Não abre mais fotos do instagram na linha do tempo; qual a vantagem disso???,2
56045,Otiiiiiiiiiimo; como tds ja sabem!!,5
71758,show. precisa ter mais serviços disponíveis,5
57319,Otimo. Top d+++,5
65100,Bom muito bom.,5
66394,Legal. Gostei. Baixem vao gostar,4
69555,Ruim. Não funciona. Um lixo,1
56928,Amo demais,5
63885,E bom. Ele e bom mais trava muito??,3
57000,Travando muito ultimamente.. Uso bastante porém na última atualização passou a travar. Não consigo postar video e dificuldade de conectar o Flickr depois que desistalei e instalei novamente. Uso um SIII Neo 16 gb.,2
68340,Ineficiente. Simplesmente não funciona; mesmo atualizado.,1
51134,:(. Horrivel;nao abre;,1
65007,AME II! !!!!. Bom de mais várias figuras ótimo o! !,5
78818,Gostei. Legal,4
63098,Adorei ótimo !!!!!!,5
62251,Muito bom,5
54741,Otimo app,5
68158,Legal. Pratico,3
54247,Muito bom.,5
68481,Não funciona!!!!. Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde; Tente mais tarde;;;.,1
71155,Muito bom e prático. :-),5
67884,Bela bosta. Uma verdadeira bosta ; porque baixei ? Só porque serve para enviar foto por in box no face; no mais continua uma bosta; ah e alem de tudo pesa como um whsts vão se fudeee,1
55337,Legal. Comun;ainda nao achei nada de novidade que me incante,3
52531,Rui e chato e burro. Rui,1
59061,Mto bom saporra,5
65864,Grande. Merda,1
71201,MERDA;. ;É um dos muitos adjetivos que achei para dizer o que penso desse app; O pior app de banco que existe.. Nunca funcionou cmg.,1
53101,Ruin. Depois dessa última atualização não entra; trava toda hora ??,1
81007,Melhozin. Gostei e top o apricativo,4
63536,Muito bom,5
79006,O meu não trava. Consigo ver extrato; limite do cartão de crédito e varias coisas. Muito útil mesmo!,5
57395,Satisfação,3
50803,Top,5
58290,Agora tá dando erro de rede desconhecido. Tenho Internet e já testei. Agora não atualiza mais. Fica dando como se eu não tivesse Internet.,1
80021,Bom. @?,4
68525,Péssimo. Aplicativo ruim; Nunca é possível fazer o login.,1
78326,Uma merda,1
78982,Very. Well,5
51639,Merda. Não abre mais as fotos no feed.,1
80376,O site mobile fica mais off do que on. Cara o app nem mostra o limite disponivel do cartao de credito so quanto vc usou e o site mobile fica sempre off precisei fazer uma consulta de emergencia e nao consegui,1
68265,Bommm,4
68393,Não abre ícone loterias. Estou a dias tentando abrir o ícone loterias caixa mas não abre fica tudo em branco,1
57637,Gosto muito!. Recomendo!,5
80433,Simples demais!. O app do banco Itaú é muito mais completo; melhorem isso..,2
60459,Muito bom  gostei  do aplicativo  e ótimo. !!!,5
55368,Perfeito. 100% sensacional.,5
57842,?????. ótimo!,5
70701,Erro voltou a tona. O erro de alternância entre contas do mesmo titular voltou. Esse app está muito inconstante. Antes de lançar uma versão; por favor; a testem. Orrivu;,1
55734,Excelente!,5
59180,Bom. Ótimo melhor app; mais eu atualizei e ele continua normal,5
52420,Lixo. Taca le pau nos criadores dessa desgraça????????????,1
58749,Ameiiiiiii. Top,5
67250,uma bosta. só baixei pook nao da pra usa o face sein isso,1
50433,Good ?. WhatsApp is best ??,4
71962,Nao entra. Nao sei qual nome de usuario eles pedem;deveriam fazer com o numero de cartao;igual o ITAU,1
54629,Bom. Gostei,4
71616,Otimo. Recomendo a todos que utilizem este app;,5
66231,Otimo. Adorei,5
69908,Horrível. Não abre nada; não da pra utilizar;.. APP não recomendado,1
59160,??. Aii meu visio mais pft agr kkkk agr q visio mas q tddd,5
54700,Amo de paixao,5
56666,Bom. Porém trava as vezes,3
70117,Ruim. Sempre indispinivel,1
52341,Legal. Vitoria keici,5
62818,Bom. Seria melhor se tivesse como fala por video e trocar a cor dos icones letras paras e etc,4
62786,Adorei,5
56899,Gostei,4
80820,Tudo De Bom. :),5
80637,Simplesmente maravilhoso. Tem tudo que eu precisava,5
68792,Bom. Da para saber quase tudo,4
55757,Bom,4
56156,Boa ferramenta. É bom ter uma forma de divulgar seu dia a dia de forma fácil e rápida.,3
67876,Adorei. Muito bom msm recomendo,5
64657,Ótimo. Amei Podem Baixar,5
63553,Não é muito legal. Afs;:-[,2
54916,Bom. E bem legal,4
52870,E bom : |. Nao e ruim mais senpre tem um mais ne mais toma muito espaco ne,4
71482,Nunca consigo cadastrar minha conta,1
71610,Não presta. Não perca tempo,1
58161,Muito bom. Pra. Quem gosta,5
68189,Bom. Muito bom,4
77631,Bugado. Nao consigo mais utilizar o aplicativo; fica pedindo uma atualização que não existe,1
61936,°°°°°°. Gistei,4
71788,Horrível. Essa porcaria não tem como acessar serviços ao cidadão,1
58849,Letícia Furtado. Gostei,4
53580,Trava demais tem q melhorar,2
65686,E bom. E ótimo e muito bom,5
80500,Ok,3
69965,Querem me contratar?. Não sei o que é pior; se é o site da caixa ou se é o aplicativo. Parece que não existe nenhum profissional de TI nessa caixa! Profissionalismo Zero!,1
57624,Ótimo. Muito bom para compartilhar momentos,5
67912,Otimo,5
79373,Bom;,4
64981,Bom,4
77087,Muito prático; facilitou transferências e pagamentos;,4
78641,Ótimo,5
67480,So enche  a memória do celular mas ele é bom,3
65052,Horrível. No meu galaxy S5 e em outros aparelhos ficou travando e muitas vezes desaparece o que estava escreito bem pleno uso.,1
77738,muito bom. É ótimo,5
51906,Cada dia (atualização) ta pior,1
54466,Nossa ta muito pesado travando muito. Eu desinstalei e estava usando no navegador mas é horrível tb acabei voltando pro app. Mas esse app já me fez formatar meu celular umas 2 vezes. Por favor vamos corrigir isso. Não foi só o meu celular que deu esse problema foram de vários amigos meus.,1
69266,Pra mim nem abriu ;eu não tenho tempo pra ta em banco ;vendo saldo ;então seus cambadas de folgados ver se melhora esse app;ou exclui ele !!!,1
61064,Adorei. Muito bom mesmo,5
80982,Ótimo aplicativo,5
60857,Ea  coisa   melhor   que eu   baixei poriso   eu   em   chi   de     estrela  e    muito   Bao  melho   vc   bacha,5
66687,Amei. Acho demais,5
63845,oshe vey de mil grau tllgd,5
64004,Betão. Muito bom,5
77809,Bom. Tive q restaurar meu aparelho; não consigo fazer nada! Diz q não há chave cadastrada. O q faço?,4
53568,AFF fica travando,1
56735,Bommm. Bem pratico,4
69372,É uma porcaria. Não pesta,1
61800,O melhor app baixado. Muito bommmm,5
58338,Bom. Bom,4
51044,pft. é otimo amei,5
60390,Depois de alguns ajustes ficou bem melhor.,4
56455,Top. Me sigam @NORONHA_DUU,5
55437,Muito Bom!. App Perfeito.,5
68847,Orrivel. Não funciona;,1
63515,Nice!,4
52865,LG L35. Trava as vezes;; so falta a opçao de copiar na tela,3
66888,Está mt bom!. Esta atualuzaçao e boa,5
55020,Adorei. Melhor de todos,5
63080,Elias. muito bommm,5
57159,Instagram. Ideal,5
71745,Luciano. Muito bom o app; aprovado!!! Aos que estao reclamando de codigos de erros; verificar se a internet esta funcionando corretamente.,5
67305,Ñ aconselho a  baixar,1
55229,Max. Swol muito bom,5
60493,Ótimo. O melhor,5
64147,Lixo dos lixo. E uma merda este APP,1
60598,Otimoooo,5
55095,Adorei. O instagram é um aplicativo que eu adoro ! Muito bom,5
66527,Gost. On the famous no levs,3
60167,e bom eu gosto mas. meu esposo e chato de mas ele morre de siumes,4
54280,Trava para toda hora  e,1
61258,Muito bom. Ele é legal da pra conversa com os amigos,5
77877,Resolve. Otimo da pra gaatar.!!!!,4
65607,Muito bom,5
54066,Merda. Não consigo nem entrar,1
68095,Melhor. Bom,4
64792,Muito bom!,5
68229,Não dá pra acessar. Não entra na conta,1
70796,HORRÍVEL!!!!!!. Desde q instalei esse app cerca 1 ano func apenas 1 mês; desde então nunca mais consegui; Já desinstalei e instalei umas 50 vezes e nada!!! Liguei para caixa; falei na ouvidoria; e infelizmente nada foi feito; Continuo sem poder usar este app; uma pena! Vou ter q mudar de banco pq este está deixando minha vida bem complicada!!!!,1
50542,Bom. Falta muita coisa ainda..,4
77810,Bom. Atende as necessidades,3
68421,Horrível. ..aprendam com o Banco do Brasil a como fazer  app;afff que lixoooo!!!!Nunca funciona. .mega  burocrático;sem segurança. .feio..etc etc,1
77057,Muito bom. Sensacional,5
70430,Muito ruim. Sempre aparece que meu usuário é inválido,1
68121,Não acessa. Pede para trocar por aplicativo de smartphone. Não achei outro de conta.,1
52763,N. Não consigo abrir uma reportagem sem propagandas e pornografia E já resetei o celular então é o app,1
65372,Otoimo melhor inposivel. Tudo d bm,5
59213,Amo. Dia noite ;noite dia ????????,5
72041,Excelente. Recomendo se tivesse mais estelas eu dava  para acessar a pessoa te que ir a sua agência e se cadastrar,5
64815,Otimo. Amei!,5
61670,"Muito bom mesmo ! Só falta agora o vídeo chamada para ficar 100/ bom;.. *(', ')* muito bom;..",5
63236,adoro. adicionar 98058042,5
77932,porcaria,1
59700,Ótimo,5
56252,Muito legal,5
79364,Bradesco. Muito bom; otimi mesmo,5
58558,Perfeito; Amo esse app! ??,5
67759,Ótimo,5
76784,Falta alguns itens. Falta algumas opções como por ex baixa de aplicações e ajustes para acesso ao tablet.,3
67363,Credooo. Isso é uma bosta se bao baixar nao da pra falar no fece;.,1
59944,Bom. Mais Soh Meu Designer n mudo?????,4
72040,Ótimo,5
65920,E muito bom,5
80813,Adorei,5
52367,Otimo. Com essa atualização nova e muito bom,5
69172,Não abre no meu celular sansumg  Android,1
65647,Adorei. Muito bom,5
52945,Ótimo muito bom ??. Melhor impossível ???,5
54443,Lixo. Até hoje sem opção de editar ou excluir comentários.,1
63581,No meu celular ele reinicia muito ; mas ele é bom;,3
57404,Gostei. Porém fiquei um tempo sem posta foto pork ele nau deixava; quando chegava na parte do titulo da ft voltava pra parte inicial,3
66286,Gostei,4
67707,Porcaria. Merda de aplicativo nao istala,1
68025,Péssimo. Nao sei pra q tem q baixaa essa merda pra usar o bate papo.. Antes era muuito melhor.. aaf,1
68810,Ruin. O site da caixa é muito ruin;  não podia esperar muito de um aplicativo para celular.,1
51884,Aff. Ta péssimo depois da atualização;.. As fotos não abrem mais;.. Arrumem isso ??,1
59082,Muito bom. Ok,5
70124,muito bom;,5
65553,Muito bom adorei,5
80527,Demais. Aprovado,5
68778,Muito bom; paga boletos; faz transferências; consulta extrato e cartão de credito,5
56871,Atimo. Muito bom,5
66063,Gostei muito. Muito rapido,5
50378,Gostei. Amei,4
54992,Muito bom,5
52242,Bosta. Do caraii,1
71197,Não funciona!,1
59992,Otimo,5
51127,MUITO BOM. No meu ipfone 6,5
77001,E fácil e pratico. !,4
52338,Bom. Ta ocupando muito espaço; nas últimas actualizaçoes.,4
68812,Bosta. Nunca vi pior! Não funciona; nem perca tempo baixando,1
77319,ficou péssimo. De um tempo pra cá não ta mais acessando a minha conta pra nada.,1
67539,Adoro. Muito bom,5
71806,Ótimo. Rápido e prático,5
80855,Otimo,5
50298,Recomeno baixa. No meu galaxy pocket pega normal,5
71867,Melhorou. Está fácil de fazer pagamentos. No entanto; a navegação geral é meio confusa: se usar o botão voltar do aparelho volta para o login. Um bug irritante é ao fazer um pagamento de boleto; o foco que muda ao digitar os dois primeiros dígitos do ano pula para o campo do valor. O mesmo acontece no site.,4
52843,muito bom. gostei,5
78384,Otimo. Bom pra quem quer apenas ter o controme de suas contas em suas mãos.,5
64707,Otimo. Perfeito,5
65681,Lixo. E um lixo essa merda te em que enfia no cu de quem fez isso,1
58525,Fotos. Otimo app ; so acho q tem q ter mais opções para editar as fotos,5
53570,No meu moto e pega muito bem,5
77489,Quando a pessoa mas precisa Esse app não funciona lixo;  ai o bradesco vem com comercial pra enganar os consumidores!!,1
56796,Maravilhoso,5
80469,Rapido. Eficiente,4
50719,Saporra nao abre dps que atualizarao tnc memo :(. Bosta memo,1
70362,Horrível. Não da pra acessar a conta,1
56151,Perfeito,5
64730,Ótimo;..,5
66483,Amei,5
54988,Adoro,5
76762,Adorei! Muito bom,5
60206,Ótimo. Excelente,5
54729,Bom. Tudo q preciso,4
78007,Muito bom! !. Ótima atualização!  Acesso fácil; rápido; seguro e prático ; meu; sem palavras. Baixem que vale a pena. Bradesco; o seu banco sempre na mão ??,5
64761,Bom; Pode melhorar,4
52867,E mais ou menos. Bom,3
59001,Intagram. Gosto muito!,5
65311,Muito bom,5
57544,Top. Amo o instagram,5
59886,É o melhor. Mais poderia liberar a nova atualização que fica transparente no play store??,5
62988,Otimo. Otimo,5
60866,Adorei. Adorei     *****************?????,5
55425,ODIEI. Logo quando eu instalei o app ele era bem legal mas agr eu tento curtir n curti; tento seguir n segue; tento comentar alguma coisa e n comenta. Ta um verdadeiro lixo. Desinstalado.,1
77135,Não faço nada sem ele!!!,5
63463,Otimo. So o que mata e que precisa de internet!!!!,5
72354,Ótimo. Muito Bom;,5
79620,Muito útil. App  que facilita muito a vida.,5
50708,Bom. Melhor do que o zap zap,5
65526,ANDRESSA. É muitooo bom parabens ????,5
65522,Otìmo. Útil de mas.. Uso Moto G 1,5
62533,Bom de mais,5
66521,Eu estou dando 5 estrela; galera baixe não liguem para esses. Bestas por que e muito bom eu tenho esse app desde sempre baixe baixe baixe você não vai se arre perder,5
79823,Gotei muito,5
67557,Gostei. Eu gosto desse app não tenho o q reclamar,5
68753,Pocaria. Ruim,1
76860,Muito bom; pratico e seguro.,5
50828,O app não abre grupos; no meu caso; não lê postagens; e fecha sozinho. Prefiro o antigo. Era mais acessível. merda!! Um lixo! A cada nova atualização fica pior,1
77747,App não funciona. Faz mais de uma semana que não funciona; tem previsão  de Update?,1
53840,Não abre as fotos e vídeos.. Depois da última atualização não abre mais as fotos e vídeos.,2
57320,Adorei. E otimo app exelente aconcelho vcs a baixarem?,5
69854,Caixa. Muito bom esse tipo que nos mostra como proceder.,5
57472,Real love. Omg i love,5
58570,Perfeição. Muito booom adoreii dimais  eu ameii e perfeito,5
56946,Está muito melhor e com algumas novidades.,5
53949,Não ta funcionando. As fotos não abrem mais; está demorando a entra; está muito lento ajeitem isso!;,2
54806,Otimo!,5
80124,Bom,4
65628,Deveria se chamar Travado; muito tenso usar ele,1
60532,Otimo,5
51982,Bom. Perdeu estrela por causa do inbox que não funciona mais; esse negócio de exigir que baixe o messenger é o 'O',4
55019,SHOW. App ótimo melhor que o Twitter.,5
51246,Adorei. Muito bom,5
78685,Nao esta abrindo. Oque ouve,1
66124,Mb. Muito bom,5
79149,Nao funciona. Depois da atualização;  não funciona o app. Nunca mais consegui acessar a conta.,1
65913,Nao presta. O filho da puta que fez essa merda e um pau no cu,1
55200,Bom. Muito,4
54530,Gostei,4
78821,"Ate o  dia 1 de junho de 2015 era otimo,desde ai não consegue mais acesso",2
77684,Show,5
71134,Uma droga nem pelo app nem pelo site,1
51308,Facebook. virou um livro contando minha. rotina do meu dia dia. To muito satisfeita,5
59424,e bom. e bom,4
69928,Nota 10. Bacana!,5
55548,Ele é otimo,5
60963,Bom. Bom,4
50585,Não baixou. Muito ruim,1
51948,Minha vidaa,5
56025,Top!!. Poderiam apenas colocar a opção de salvarmos a foto sem ser em print  :),5
57131,Ótimo. Viciante de bom!,5
64566,Porcaria SÓ mais memórias. Droga te isso,1
67071,Good,4
64569,É Bom. Mas Fica Pedindo Pra Atualizar e Não Muda Nada,4
52423,Ótimo. Muito bom,5
68826,Sempre pede nome de usuário;coloquei o meu mas sempre dava errado;Então não sei quem é o usuário da minha conta!,1
77412,Lixo. Instalei.. Deu pau.!. E ai desintalei;Fui acessar do meu not e agora ta pedindo chave informada que esta no celular?!?..pqp!!!!.. Maldita hora q fui instalar!.  para eu ter acesso novamente a minha conta pelo not tive q ir ate minha agencia para alterar forma de acesso por cartao chave.. Resumindo;Se vc perder seu cel ou for roubado NAO ira conseguir acessar sua conta por computador.. Q maravilha  heim?!?!?!?,1
